subject,task,microstate,mean_corr,gev,timecov,meandurs,occurrences,state_name
2,REST,2,0.816948076493132,0.0089317355561617,0.1879751318171086,0.0131567061415588,14.287400645313609,F
2,REST,3,0.7943855939357718,0.0050076679246057,0.13636578263949,0.0107327345927531,12.705595341150548,D
2,REST,4,0.715288510789632,0.0029467481642582,0.1191626662469505,0.0098548649528148,12.091760446997718,E
2,REST,5,0.7628705186989411,0.005957073157515,0.1839143779019438,0.0123097181985778,14.940583930117258,G
2,REST,6,0.7946990092089987,0.0047282145501552,0.1217439206736444,0.0103305509181969,11.784842999921304,B
2,S 21,0,0.8681144784254377,0.0019676610478762,0.1138216601399499,0.0122698961937716,9.276497400012838,C
2,S 21,1,0.7674493871719598,0.000894613096621,0.104962444629903,0.0105483870967741,9.95056814534249,A
2,S 21,2,0.817928534089605,0.0022166685999643,0.1728188996597547,0.0143001328021248,12.08512550555306,F
2,S 21,3,0.8174054698216721,0.0018584702061223,0.1489375361109327,0.0130888575458392,11.378956153302946,D
2,S 21,4,0.724593871577471,0.0006691640344106,0.1106759966617448,0.0111948051948051,9.886370931501572,E
2,S 21,5,0.776330690892195,0.0020492490886421,0.2039545483726006,0.0146574394463667,13.91474610001926,G
2,S 21,6,0.8161305922107004,0.0019836157062553,0.1448289144251139,0.0128730385164051,11.250561725621107,B
2,S 22,0,0.8694975913286991,0.0062630510903899,0.1215426902594056,0.0120233669676048,10.108873045868409,C
2,S 22,1,0.7877447905451368,0.0030223514236119,0.1108057034873733,0.0118213058419244,9.373389451984195,A
2,S 22,2,0.830948681617811,0.008164208321635,0.1886059096375193,0.0152416485900216,12.374377254767222,F
2,S 22,3,0.8178579342905522,0.0050011948259504,0.1445842638721869,0.0126204311152764,11.45636488575846,D
2,S 22,4,0.7238030602597366,0.0019976893262884,0.1032039168527744,0.011281690140845,9.147912729771518,E
2,S 22,5,0.7761431040184436,0.0051783295515203,0.1879616904311974,0.0146248955722639,12.85217316612266,G
2,S 22,6,0.8205443774340103,0.0056883577348179,0.143295825459543,0.0129761789013125,11.042990895035215,B
2,S 51,0,0.871676322253059,0.0024383537702299,0.1326109391124871,0.012594180704441,10.52954076367389,C
2,S 51,1,0.7790215830661239,0.0009665621414518,0.1090686274509804,0.0111617161716171,9.771671826625386,A
2,S 51,2,0.8296811611663413,0.0023518139046738,0.1716976264189886,0.0141973333333333,12.093653250773997,F
2,S 51,3,0.8154733521042568,0.0019021810454592,0.1515092879256966,0.0128185538881309,11.81953044375645,D
2,S 51,4,0.7149799969697253,0.0006237395753997,0.1039731682146542,0.0111364421416234,9.336300309597524,E
2,S 51,5,0.7723826037897439,0.0018130879284357,0.19156346749226,0.0136551724137931,14.028637770897834,G
2,S 51,6,0.8128474060782446,0.0016884578975746,0.1395768833849329,0.0124189383070301,11.239035087719298,B
2,S 52,0,0.8734875024788504,0.0025133973705166,0.1205431921512323,0.012156862745098,9.91564967695621,C
2,S 52,1,0.7847298122506018,0.0010792805636915,0.1087580760947595,0.0109353383458646,9.945561139028475,A
2,S 52,2,0.8287731018199908,0.0032052788568503,0.2017229002153625,0.0147409836065573,13.684493898061737,F
2,S 52,3,0.8133881571949936,0.0016089037153844,0.1361569753529552,0.0122530282637954,11.112108159846851,D
2,S 52,4,0.7105530913873466,0.0006079154161055,0.0999641062455132,0.0101272727272727,9.87078248384781,E
2,S 52,5,0.7787080098850065,0.0021247033024247,0.2002273271117492,0.0148097345132743,13.519980856664274,G
2,S 52,6,0.8120714210862277,0.0018087578132796,0.1326274228284278,0.0121813186813186,10.887772194304857,B
2,S 71,0,0.8711564810010533,0.005746033028803,0.123451536643026,0.0124333333333333,9.929078014184398,C
2,S 71,1,0.7750469268045154,0.0024381574050665,0.1012529550827423,0.0107952110901071,9.379432624113475,A
2,S 71,2,0.8272888579463739,0.0066590906122913,0.186903073286052,0.015255185721177,12.25177304964539,F
2,S 71,3,0.8148347106886371,0.0044673274984695,0.1413947990543735,0.0126649020645844,11.164302600472814,D
2,S 71,4,0.7159595276064478,0.001883939353873,0.1043262411347517,0.0107046694966646,9.745862884160756,E
2,S 71,5,0.7756249532020445,0.0050444781520103,0.1912056737588652,0.0146654578422484,13.037825059101657,G
2,S 71,6,0.8164553336943701,0.0053417689622369,0.1514657210401891,0.0133479166666666,11.347517730496454,B
2,S 72,0,0.8725565603121903,0.0022885327610116,0.1251220703125,0.0121661721068249,10.284423828125,C
2,S 72,1,0.7755932748245299,0.0010636118156277,0.1124267578125,0.0113353846153846,9.918212890625,A
2,S 72,2,0.8387161934895926,0.0032551783634935,0.19573974609375,0.0156058394160583,12.542724609375,F
2,S 72,3,0.8137871754658678,0.0017429251227217,0.1435546875,0.0124940239043824,11.4898681640625,D
2,S 72,4,0.708131443367885,0.0006518128836348,0.1025390625,0.0104510108864696,9.8114013671875,E
2,S 72,5,0.7747703879602745,0.0017973683011125,0.18292236328125,0.0142375296912114,12.847900390625,G
2,S 72,6,0.8166462224194772,0.0019424777423082,0.1376953125,0.0126919831223628,10.8489990234375,B
3,REST,0,0.8871390030032814,0.0200218997007867,0.169323345887127,0.0127848898216159,13.244020734605389,C
3,REST,1,0.7883167084603384,0.0045377369780141,0.1118723682199091,0.0099659548127514,11.225454090637465,A
3,REST,2,0.8251483872525827,0.0128478394539401,0.1765498839584752,0.0125533596837944,14.06395486193143,F
3,REST,3,0.8160014981327511,0.006413384674042,0.1388329141014772,0.0109659714599341,12.660338813458036,D
3,REST,4,0.7332173470278245,0.0028547881644095,0.1114693497505454,0.0098266462480857,11.34358019372681,E
3,REST,5,0.753190704675453,0.0039219931250605,0.1285489945384048,0.0101956461835216,12.608224356212736,G
3,REST,6,0.8297408877947873,0.0101416808947602,0.163403143544061,0.0122670839853938,13.320455271898496,B
3,S 21,0,0.8783771455702433,0.0013089768003057,0.1112640965119328,0.0115050847457627,9.670862837660634,C
3,S 21,1,0.7983926519482809,0.0008419198762396,0.1197220036716496,0.0111341463414634,10.752688172043012,A
3,S 21,2,0.8197630911214943,0.0011246539518213,0.1451612903225806,0.0125084745762711,11.60503540519276,F
3,S 21,3,0.8267402837854052,0.0016237376576129,0.1688303173354314,0.0134464751958224,12.555730396013638,D
3,S 21,4,0.7615018800566478,0.0009704936574131,0.1648308418568056,0.0125543071161048,13.129425649095202,E
3,S 21,5,0.7773358557393443,0.0009555447894861,0.1519145030159979,0.0125074224021592,12.14594807238395,G
3,S 21,6,0.8226669298871501,0.0010822336603607,0.1382769472856019,0.0117986013986013,11.719774455809077,B
3,S 22,0,0.8710041518731161,0.0031551957252693,0.0986843434853782,0.0105237068965517,9.377336755522322,C
3,S 22,1,0.7939754897460782,0.0024821034920751,0.1212182453871182,0.0111435206688341,10.877912734180796,A
3,S 22,2,0.8082246834465658,0.0027943455138124,0.1319698470119844,0.0115780141843971,11.398314504557304,F
3,S 22,3,0.8298659770124603,0.0046091666480047,0.1715001717831086,0.0131770186335403,13.015096703785291,D
3,S 22,4,0.7595306786094699,0.0031072490807147,0.1757644348335724,0.0129951438177063,13.525393585416625,E
3,S 22,5,0.7743213383576515,0.0029024238585599,0.1555546573432226,0.0120784621420164,12.87868070572543,G
3,S 22,6,0.8242616189749424,0.0037366118902451,0.1453083001556153,0.0121094736842105,11.999555384895212,B
3,S 51,0,0.8700410217833902,0.0010766793515384,0.1002301356589147,0.0114137931034482,8.781492248062015,C
3,S 51,1,0.787078455464785,0.0007212076740071,0.1145833333333333,0.0115365853658536,9.932170542635658,A
3,S 51,2,0.8108450641095548,0.0009924951777941,0.1320251937984496,0.0128994082840236,10.23498062015504,F
3,S 51,3,0.8304230049500643,0.0017905649271929,0.1858648255813953,0.0151182266009852,12.29408914728682,D
3,S 51,4,0.7537525173561289,0.0009076711809626,0.1746002906976744,0.0138939759036144,12.566618217054264,E
3,S 51,5,0.7763561393542359,0.0010004151053167,0.160125968992248,0.013576379974326,11.794452519379846,G
3,S 51,6,0.8222780497857438,0.0010596753383474,0.1325702519379845,0.0122633053221288,10.81031976744186,B
3,S 52,0,0.8718571679584604,0.0010148897569117,0.0955184634731908,0.0108155339805825,8.831599405510461,C
3,S 52,1,0.7941703007047044,0.0007127880371796,0.1111238138790442,0.0113850658857979,9.760489310620786,A
3,S 52,2,0.8142947505622233,0.0011451924557073,0.1407339659311764,0.0128229166666666,10.975191494226593,F
3,S 52,3,0.833009597414254,0.0017037335987279,0.1796615982622613,0.0144009163802978,12.475705956327884,D
3,S 52,4,0.7617397441914759,0.0009465127677346,0.1755459014519263,0.0138959276018099,12.6329027095004,E
3,S 52,5,0.784823048849237,0.0011325447945024,0.1744026523379444,0.0145458879618593,11.98982508288556,G
3,S 52,6,0.8171575961698672,0.0008998662538541,0.1230136046644563,0.0111358344113842,11.046644563850462,B
3,S 71,0,0.8681099508436967,0.002922961119872,0.0981281044617486,0.0106321974148061,9.22933431663883,C
3,S 71,1,0.790525631686458,0.0021996556494865,0.1164566297204086,0.0111621621621621,10.43316053185259,A
3,S 71,2,0.8141031418615017,0.0030647230032887,0.1443723835759061,0.0122128440366972,11.821356527774764,F
3,S 71,3,0.8259472485243582,0.0040747849001096,0.1666485911979697,0.0131333333333333,12.688979025226123,D
3,S 71,4,0.7621731784273639,0.0031264389899384,0.1745439559247771,0.0133615608136156,13.063141227252023,E
3,S 71,5,0.7685690649712782,0.0026925107639748,0.1586664642214172,0.0122786403692824,12.922152571416175,G
3,S 71,6,0.8235970859109855,0.0032010555370336,0.1411838708977723,0.0119815922687528,11.783398043511268,B
3,S 72,0,0.8740824364592528,0.0011544845343799,0.0935887256847955,0.0109492017416545,8.547538705835649,C
3,S 72,1,0.7928037972798244,0.0008722078169071,0.1137852322350139,0.0111990231990232,10.160281857880111,A
3,S 72,2,0.817236229775377,0.0012468154157233,0.14043271139341,0.0123715846994535,11.351230647082174,F
3,S 72,3,0.830625695644124,0.0021955020128763,0.1684696308058753,0.0136757301107754,12.318876538308851,D
3,S 72,4,0.7660944589739582,0.0012573041285312,0.1789400555776101,0.0140174927113702,12.765482334259628,E
3,S 72,5,0.7830692768476631,0.0014456248011403,0.1760619293370385,0.0133133208255159,13.22449384676459,G
3,S 72,6,0.8229110254324175,0.0011791941558861,0.1287217149662564,0.0119127439724454,10.805379118697896,B
4,REST,0,0.8449523841625134,0.012173574533884,0.157572913764535,0.0115579456843237,13.633297652389402,C
4,REST,1,0.7654854341933544,0.006694467546254,0.1520154845521064,0.0111443160440741,13.640629353197356,A
4,REST,2,0.7735798361102265,0.0075406667602205,0.1615613590040617,0.0116162361623616,13.908236432687657,F
4,REST,3,0.7681030236899445,0.005863016480781,0.1342287783920114,0.0105248634665133,12.75349355543499,D
4,REST,4,0.6908701371420602,0.0029693072012468,0.1213249849700133,0.0097398469688051,12.456559672712876,E
4,REST,5,0.6920088286476825,0.0034554142520744,0.1302843233573324,0.0096971350613915,13.435341730574658,G
4,REST,6,0.7779630725778773,0.0067175708781972,0.1430121559599395,0.0108426903835464,13.18972975350822,B
4,S 21,0,0.8561263752092119,0.0024470223790441,0.1499536078795232,0.0132138364779874,11.348226393547929,C
4,S 21,1,0.7669968525963791,0.0008954885296166,0.1092712868460495,0.0120078431372549,9.099992862750696,A
4,S 21,2,0.7920454606491274,0.002168435648946,0.1806437798872314,0.0143196605374823,12.615088145028906,F
4,S 21,3,0.7790681871895428,0.0009557014127852,0.1185497109414031,0.011474956822107,10.331168367711085,D
4,S 21,4,0.6881956086001485,0.0005816264027493,0.1112697166512026,0.0110176678445229,10.099207765327243,E
4,S 21,5,0.7147089974428331,0.0009436055883469,0.1438869459710227,0.0125023255813953,11.508814502890583,G
4,S 21,6,0.804076767825039,0.002215032987892,0.1864249518235672,0.0144909847434119,12.86489187067304,B
4,S 22,0,0.8468605283909536,0.0062438472157396,0.1373440059052847,0.0130641799232035,10.513021614264954,C
4,S 22,1,0.7487726572599255,0.0023307760729056,0.1049110747156928,0.0113984962406015,9.203939932181497,A
4,S 22,2,0.7970400562227546,0.0076120324097817,0.2051394431501003,0.0161911697769685,12.669834605891444,F
4,S 22,3,0.7730862407442387,0.0033535260689291,0.1286244838642707,0.012495238095238,10.29388018730825,D
4,S 22,4,0.6850787509418781,0.0014472864480441,0.0990288574658024,0.0108067967275015,9.163571774584208,E
4,S 22,5,0.7232617696174422,0.0037239133393235,0.1669626998223801,0.0136501650165016,12.23155175197804,G
4,S 22,6,0.799825829943308,0.0056535461527604,0.1579894350764688,0.0140132992327365,11.274249728956656,B
4,S 51,0,0.8608466331189765,0.0028412013977208,0.1458407839210357,0.0135933333333333,10.728846291395463,C
4,S 51,1,0.7687422300060037,0.0013487202255117,0.128460052928975,0.0121351351351351,10.585795007510193,A
4,S 51,2,0.8018264010916558,0.0029001427282621,0.2027751949073743,0.0157063711911357,12.910378370645876,F
4,S 51,3,0.7834163042239466,0.0011784791439476,0.1209498605249982,0.0120570409982174,10.03147128245476,D
4,S 51,4,0.6813589842468731,0.000529149210724,0.1044989628781918,0.0105487364620938,9.906301409055146,E
4,S 51,5,0.7162179944124715,0.0011235908909898,0.1546384378799799,0.0125697674418604,12.302410414133467,G
4,S 51,6,0.79268374614584,0.0018094937756406,0.1428367069594449,0.0130522875816993,10.943423217223376,B
4,S 52,0,0.8425627390599635,0.0026554225870137,0.1241015274034142,0.0128301886792452,9.672619047619047,C
4,S 52,1,0.7504444945934038,0.0013038394978895,0.116296046720575,0.0119194244604316,9.756850853548968,A
4,S 52,2,0.7926539258588915,0.0039103521760961,0.212432614555256,0.016341252699784,12.999775381850853,F
4,S 52,3,0.7695950207266291,0.0014860341395995,0.1238207547169811,0.012528409090909,9.883198562443846,D
4,S 52,4,0.6726729480073813,0.0006591712107844,0.0978212039532794,0.0102772861356932,9.51819407008086,E
4,S 52,5,0.7266945706233368,0.0020346525007644,0.1821091644204851,0.0143495575221238,12.690925426774482,G
4,S 52,6,0.782690705345958,0.0020810242583556,0.1434186882300089,0.0130806658130601,10.964173405211142,B
4,S 71,0,0.8547312526424317,0.0057662645553577,0.1379151166263882,0.0129566326530612,10.64436418931762,C
4,S 71,1,0.7542214538653942,0.0027404530026842,0.1206451788090259,0.0118164893617021,10.209900344855676,A
4,S 71,2,0.7985833744867467,0.0069052751545322,0.2035191571401417,0.0157540725170783,12.918510875173109,F
4,S 71,3,0.7786442385806236,0.0027585421046243,0.1165177722866375,0.0121043723554301,9.62608955385994,D
4,S 71,4,0.6932680285935579,0.0015759719830543,0.1154316126754826,0.0108651757188498,10.623998696608464,E
4,S 71,5,0.7126117925544383,0.0022785261834185,0.1355255654818475,0.0120048105832832,11.28927145844082,G
4,S 71,6,0.8040278072956412,0.0053355229383308,0.1704455969804763,0.014249716231555,11.961332717842888,B
4,S 72,0,0.8510498564921308,0.0022058568636958,0.1195371980097116,0.0129270664505672,9.24704753911636,C
4,S 72,1,0.7404163445035078,0.0010203527623778,0.1092260655835981,0.0116982343499197,9.336970205623164,A
4,S 72,2,0.7966471260020743,0.0033992932469094,0.2109585756249625,0.0168172043010752,12.544211977699176,F
4,S 72,3,0.7750276278860878,0.0014350776107578,0.1338049277621245,0.0129017341040462,10.371080870451411,D
4,S 72,4,0.6795192769021404,0.0006329863283973,0.1052095198129608,0.0108500772797527,9.696660871650382,E
4,S 72,5,0.7163337818033877,0.0015374058814551,0.1699538396978598,0.013094688221709,12.978838199148733,G
4,S 72,6,0.7955000323311356,0.0020983964207441,0.1513098735087824,0.0138681318681318,10.910616869492236,B
5,REST,0,0.8744292507633701,0.0120298016432167,0.1379886761930439,0.0128471917163476,10.74076570504179,C
5,REST,1,0.782006794969338,0.0046048486113515,0.119789700727959,0.0115402597402597,10.380156376381777,A
5,REST,2,0.815726518892921,0.0079003931185808,0.1642895659207333,0.0136778900112233,12.011323806956051,F
5,REST,3,0.81479861002678,0.0083868606885726,0.1554731733620922,0.0136283604135893,11.408061472094904,D
5,REST,4,0.7239957880650296,0.0032005667940186,0.1199784308438932,0.010920245398773,10.986788891884606,E
5,REST,5,0.747778929569162,0.0041840646707011,0.1445807495281747,0.0121875,11.863035858722029,G
5,REST,6,0.8197989799554141,0.0102936048779962,0.1578997034241035,0.0133367492171932,11.839444594230253,B
5,S 21,0,0.88184241099635,0.0026203847647032,0.1529885413440693,0.0146805349182763,10.421183028801488,C
5,S 21,1,0.785742428404255,0.0009337165162297,0.1130380922886342,0.012331081081081,9.166924744502944,A
5,S 21,2,0.8096510308965793,0.0014301911032714,0.1567048621864354,0.0148169838945827,10.57602973056674,F
5,S 21,3,0.835091335638646,0.002337604410183,0.1890987921957262,0.015497461928934,12.201920099101889,D
5,S 21,4,0.7076236323609116,0.0004314879649583,0.093279653143388,0.011032967032967,8.45462991638278,E
5,S 21,5,0.7644624059208663,0.0012189219060906,0.1704552493031898,0.0141309370988446,12.062558067513162,G
5,S 21,6,0.8131464902496673,0.0011614681094176,0.1244348095385568,0.012695102685624,9.801796221740476,B
5,S 22,0,0.877837478776251,0.0073903602662347,0.1514374243325877,0.0146355974219137,10.347197997250325,C
5,S 22,1,0.7877234680445037,0.0026203945776675,0.1108078714628691,0.0121964991530208,9.085219461145424,A
5,S 22,2,0.8146034776348063,0.0052925158032102,0.1635852502411097,0.0148731343283582,10.9987072414996,F
5,S 22,3,0.8257573691705405,0.0061922478448047,0.1773746742453778,0.0160818604651162,11.02948720579484,D
5,S 22,4,0.7123246549419088,0.0013331160449038,0.097839246506474,0.010904516866781,8.972359592062874,E
5,S 22,5,0.7645398232449621,0.0038141438426782,0.1636057702173065,0.014372239747634,11.383456795190115,G
5,S 22,6,0.8098853187212393,0.0038675469553962,0.1353497629942749,0.0131656686626746,10.280508074610632,B
5,S 51,0,0.8806294214541165,0.0017805978009715,0.1281844165527526,0.0141301369863013,9.071703740524418,C
5,S 51,1,0.7935201955890518,0.0008933088309753,0.1213495712687958,0.0128910891089108,9.413446004722257,A
5,S 51,2,0.8176440586523863,0.001635049257597,0.1726109108984714,0.0151389645776566,11.401764632782402,F
5,S 51,3,0.8342453481249689,0.0020228771399922,0.1748477693550391,0.0165043988269794,10.59401019013297,D
5,S 51,4,0.7246906147415528,0.0004508723816618,0.0963713185037902,0.01128,8.543556604945943,E
5,S 51,5,0.7682519633875224,0.0013579119523087,0.188828134708587,0.0152140175219023,12.411457686094195,G
5,S 51,6,0.8150513004121295,0.0011051616101221,0.1178078787125637,0.0134946619217081,8.729961476326581,B
5,S 52,0,0.8790841516377395,0.0021853738054575,0.1426607697824528,0.0142507462686567,10.010757829309108,C
5,S 52,1,0.7959800979410144,0.0009724670685599,0.1206072196987807,0.0125341614906832,9.62228065981353,A
5,S 52,2,0.8211833200968799,0.00230688356983,0.1778030121922065,0.0159731543624161,11.131365049007888,F
5,S 52,3,0.8270119167668634,0.0018676889251644,0.1698541716471432,0.0151775700934579,11.191130767391824,D
5,S 52,4,0.7065584167671707,0.0004632975320282,0.0931747549605546,0.0109982363315696,8.471790580922782,E
5,S 52,5,0.7797304491067673,0.0015672617522653,0.1813291895768587,0.0153620253164556,11.803729380827155,G
5,S 52,6,0.8120247109138689,0.0011597492965,0.1145708821420033,0.0124885993485342,9.174037771934016,B
5,S 71,0,0.8786586411290183,0.00676970725786,0.1480693681765893,0.0143093864708966,10.347709070388298,C
5,S 71,1,0.7854241106539028,0.002392044849964,0.1116054956265057,0.0118958935801041,9.381850541531918,A
5,S 71,2,0.8092958360287354,0.00434029767331,0.1511297289084713,0.0137812963879267,10.966292622577214,F
5,S 71,3,0.8321673365957818,0.006335759956476,0.1886137217025155,0.0161599256159925,11.671694918932998,D
5,S 71,4,0.7134360910179001,0.0012864970792395,0.0977362012458489,0.0109362477231329,8.93690447767673,E
5,S 71,5,0.7644860803397516,0.0035545855081587,0.1735723742756061,0.0143637180062864,12.08408395372561,G
5,S 71,6,0.8120038215436612,0.0035733537065499,0.1292731100644629,0.0129267498643516,10.000434093720834,B
5,S 72,0,0.8738659879248855,0.0023341520728832,0.1426274689940284,0.0140338983050847,10.163068442811207,C
5,S 72,1,0.7850357198770704,0.0009637610330321,0.1139182361047312,0.0123038759689922,9.258727606798344,A
5,S 72,2,0.8115946365108373,0.0017843741780945,0.1607717041800643,0.0148541114058355,10.823380799265044,F
5,S 72,3,0.8327091264929787,0.0025290376866579,0.1872990353697749,0.0161285537700865,11.612884703720717,D
5,S 72,4,0.7139348144776779,0.0004914337625485,0.0956591639871382,0.0106283891547049,9.00034451079467,E
5,S 72,5,0.7702894008448424,0.0016762664319741,0.1751263206247129,0.015080346106304,11.612884703720717,G
5,S 72,6,0.8106770200399993,0.0012860865318314,0.1245980707395498,0.0124,10.04823151125402,B
6,REST,0,0.8540155467546955,0.0096566138395859,0.1550362856786046,0.0121842966194111,12.724270470534364,C
6,REST,1,0.7837268681394566,0.0074780727202813,0.1854524262144948,0.0127437425506555,14.552430377287802,A
6,REST,2,0.7823772655960479,0.006655361280558,0.1627097006951864,0.0124744680851063,13.043417930536862,F
6,REST,3,0.7720493552593112,0.0036770315539092,0.1204296002331164,0.0106752767527675,11.2811689122622,D
6,REST,4,0.7098872101228919,0.0027551329204781,0.1291020855592712,0.0104013415315818,12.412060998792793,E
6,REST,5,0.6979208291566649,0.0024958622670695,0.1207209957400752,0.0101605839416058,11.881304896832114,G
6,REST,6,0.7775426608470698,0.004242346796673,0.1265489058792512,0.0108960573476702,11.614192348786544,B
6,S 21,0,0.8844719364419805,0.0048877238011451,0.2082741706467019,0.0179277777777777,11.617400283980896,C
6,S 21,1,0.7980604982771544,0.0019774878678853,0.1689686330192332,0.0152653061224489,11.068800826126242,A
6,S 21,2,0.8122985755120812,0.0022488455124908,0.1715502775267845,0.0162073170731707,10.584742480960372,F
6,S 21,3,0.8089067126237289,0.0014168003427038,0.124177100813218,0.0139168173598553,8.922808829224216,D
6,S 21,4,0.7166457146786309,0.0006310503738596,0.1057828836969149,0.0117071428571428,9.035755776429584,E
6,S 21,5,0.709354626189065,0.0005718536562358,0.104556602555828,0.0117604355716878,8.890538272879825,G
6,S 21,6,0.8096404792834663,0.0013287129789284,0.1166903317413192,0.0126654991243432,9.21324383632374,B
6,S 22,0,0.8860816208003441,0.0134312808231804,0.1895471706072174,0.0171671442215854,11.04127559951912,C
6,S 22,1,0.8036581117052217,0.0061344409538441,0.1659249572901946,0.0146703962703962,11.310189188619155,A
