subject,task,ent_rate
15,S 72,0.823587148230086
16,REST,0.9106039207558175
16,S 21,0.8264468140367637
16,S 22,0.8468359362949367
16,S 51,0.8065756673024184
16,S 52,0.8107273899922076
16,S 71,0.8473029574046306
16,S 72,0.8264941379669718
17,REST,0.9746098892075076
17,S 21,0.933760717467586
17,S 22,0.9495849549312954
17,S 51,0.9342232258738626
17,S 52,0.9344845843499666
17,S 71,0.9293155311858896
17,S 72,0.9331555115548126
18,REST,0.8534735700156323
18,S 21,0.820390707343854
18,S 22,0.8269118650586597
18,S 51,0.8345641694586153
18,S 52,0.8261923922384632
18,S 71,0.8040929098923363
18,S 72,0.7690303082837576
19,REST,0.9707729776618255
19,S 21,0.9183784791571113
19,S 22,0.9417166992777303
19,S 51,0.9492328600524628
19,S 52,0.9210340155252584
19,S 71,0.9195157750874532
19,S 72,0.9103695715216076
20,REST,1.0145825898905407
20,S 21,0.9262358410920346
20,S 22,0.9232956800446438
20,S 51,0.9466002406316594
20,S 52,0.9530084393749855
20,S 71,0.9759329491012335
20,S 72,0.958325135682207
21,REST,0.896590517567676
21,S 21,0.8513607578831832
21,S 22,0.8821421864566515
21,S 51,0.8533758151471238
21,S 52,0.8434288631495088
21,S 71,0.8879306008666137
21,S 72,0.8384956810982231
22,REST,0.9757296493115138
22,S 21,0.9053326005333645
22,S 22,0.9214303949823213
22,S 51,0.9477901612542792
22,S 52,0.9346851727372633
22,S 71,0.964283254530334
22,S 72,0.9304595262645778
23,REST,0.9381183618249636
23,S 21,0.8792051240939625
23,S 22,0.8802708541992681
23,S 51,0.847992342660589
23,S 52,0.8364971346177007
23,S 71,0.8659000610457516
23,S 72,0.8210166746032911
24,REST,0.9536207214351707
24,S 21,0.9216596582681713
24,S 22,0.9172578558466645
24,S 51,0.8863564438169392
24,S 52,0.8872795057469377
24,S 71,0.8978771946046391
24,S 72,0.877030194481803
25,REST,0.9708528438192219
25,S 21,0.9509758604782287
25,S 22,0.9450367035424811
25,S 51,0.9495695470600274
25,S 52,0.9293955956390562
25,S 71,0.948709593500413
25,S 72,0.9322755022224851
26,REST,0.8871719668874823
26,S 21,0.8407926271434025
26,S 22,0.8607335486326805
26,S 51,0.8685994478996765
26,S 52,0.8701966867654268
26,S 71,0.8665674692352109
26,S 72,0.8322277658179915
27,REST,0.9917533381867235
27,S 21,0.8776024185087397
27,S 22,0.8759280473515937
27,S 51,0.9075413775139061
27,S 52,0.8707138896905406
27,S 71,0.8954608992545063
27,S 72,0.8325586599362266
28,REST,0.9370023788283803
28,S 21,0.7903971261653189
28,S 22,0.8311560304197526
28,S 51,0.8227269005640012
28,S 52,0.8083353093100142
28,S 71,0.8309337778264014
28,S 72,0.8235439472928063
29,REST,0.9085259922901259
29,S 21,0.84679653726812
29,S 22,0.8573885909101319
29,S 51,0.8003142674024385
29,S 52,0.8089762854981732
29,S 71,0.8084994748919546
29,S 72,0.8102470769450437
30,REST,0.9911217842442173
30,S 21,0.8404329974277684
30,S 22,0.8453218075097458
30,S 51,0.84909104127964
30,S 52,0.8243573265355311
30,S 71,0.8664819628083005
30,S 72,0.8506156142471022
31,REST,0.93943979264541
31,S 21,0.8571107992525677
31,S 22,0.8761319644398993
31,S 51,0.8797013921222326
31,S 52,0.8648743833420278
31,S 71,0.8401702209477752
31,S 72,0.8477949578031456
32,REST,0.8394140492719184
32,S 21,0.8398046154184178
32,S 22,0.8631388607860367
32,S 51,0.8671149478836273
32,S 52,0.8782788834780588
32,S 71,0.8726789459055131
32,S 72,0.8595121437419456
33,REST,1.0182058797408589
33,S 21,0.9508415265425586
33,S 22,0.9290029745124587
33,S 51,0.9235514945051047
33,S 52,0.9164691490527364
33,S 71,0.9625849252860432
33,S 72,0.8923957439858545
34,REST,0.9062643601848558
34,S 21,0.8237099784488231
34,S 22,0.8329775827719754
34,S 51,0.8810726349863597
34,S 52,0.8457852387235921
34,S 71,0.8188347458243407
34,S 72,0.7635034534031956
35,REST,0.9378433206188558
35,S 21,0.9282908354359671
35,S 22,0.9395846640248116
35,S 51,0.9501809288023889
35,S 52,0.918289212843247
35,S 71,0.9568567680706811
35,S 72,0.9187305500186969
36,REST,0.9594434535470199
36,S 21,0.9118574533595991
36,S 22,0.9299522421755028
36,S 51,0.9242399560159087
36,S 52,0.9084642408421777
36,S 71,0.9163051802336832
36,S 72,0.8936614190886372
37,REST,0.8341891886095969
37,S 21,0.8134480628268241
37,S 22,0.8273046313383362
37,S 51,0.8623694695188272
37,S 52,0.8533124950173423
37,S 71,0.859051037696071
37,S 72,0.8315485779997172
38,REST,0.915511620327331
38,S 21,0.8892806874901851
38,S 22,0.8846799417582265
38,S 51,0.8480644274508318
38,S 52,0.8491024245439827
38,S 71,0.8948825060874106
38,S 72,0.8827473430239716
39,REST,0.9589284604228706
39,S 21,0.9064655359733795
39,S 22,0.8806110351517161
39,S 51,0.897234626009976
39,S 52,0.872828606435908
39,S 71,0.9063835902091101
39,S 72,0.8686952900110818
40,REST,0.8470684663869249
40,S 21,0.8302668333221975
40,S 22,0.8309237590550611
40,S 51,0.8468408419834615
40,S 52,0.817654495942156
40,S 71,0.8191511140639005
40,S 72,0.7889313435588824
41,REST,0.9354633688024583
41,S 21,0.8089565344928189
41,S 22,0.8001030792041148
41,S 51,0.8201103758134881
41,S 52,0.8093750839329883
41,S 71,0.8353000054040195
41,S 72,0.7735413319847827
42,REST,0.9028102204390654
42,S 21,0.8728296487629073
42,S 22,0.8796663219454922
42,S 51,0.8628289134614598
42,S 52,0.8769277392223992
42,S 71,0.9104211258486647
42,S 72,0.8843686221484922
43,REST,0.879605621561196
43,S 21,0.9301823377486768
43,S 22,0.9304352625360683
43,S 51,0.9479822413461984
43,S 52,0.9004456181715098
43,S 71,0.9414101486901263
43,S 72,0.9188628970564175
44,REST,0.9495639650162018
44,S 21,0.924185454620119
44,S 22,0.9204647478123463
44,S 51,0.8925932487779719
44,S 52,0.882954425556794
44,S 71,0.921401589259319
44,S 72,0.8810005635609064
