subject,task,microstate,mean_corr,gev,timecov,meandurs,occurrences
1,REST,0,0.611240148503376,0.019950865697536187,0.3624344114072273,0.12475510204081633,2.9051670471052082
1,REST,1,0.6011003055180424,0.02177988741796511,0.4399845848279133,0.14101662707838483,3.1200901194675836
1,REST,2,0.6186712620907562,0.011306230714672062,0.19758100376485935,0.09659420289855072,2.045474757655708
1,S 21,0,0.6396109473532409,0.003407798334598469,0.4928856914468425,0.15319254658385095,3.217426059152678
1,S 21,1,0.6107390483600321,0.0016522791574680733,0.31270983213429254,0.10572972972972974,2.9576338928856916
1,S 21,2,0.6115579240069172,0.0009702585024817794,0.1944044764188649,0.0824406779661017,2.3581135091926457
1,S 22,0,0.635748915929991,0.009832050196432678,0.5161798435902396,0.15063709677419357,3.42664492773648
1,S 22,1,0.591266552880326,0.003943813118405073,0.30878492276231795,0.10158181818181819,3.039765661701716
1,S 22,2,0.6183295431300325,0.0028244720530065425,0.17503523364744245,0.07992429022082019,2.1900129880896455
1,S 51,0,0.6356006227556722,0.003331143322640332,0.4993124646121492,0.13950282485875706,3.579228342635283
1,S 51,1,0.6109562994685679,0.001532761651696413,0.32087680983580036,0.09979874213836477,3.2152390196554235
1,S 51,2,0.6172535290866947,0.0009954611761410184,0.17981072555205047,0.08233333333333334,2.1839359378791556
1,S 52,0,0.6363229941840527,0.0036939644508438094,0.503885539981117,0.1452984293193717,3.467935216791343
1,S 52,1,0.5976974973994605,0.0016284888244870212,0.3157818287457332,0.1100759493670886,2.8687631636284405
1,S 52,2,0.6126193685218334,0.0010942098829622737,0.18033263127314983,0.08789380530973452,2.0517103638608467
1,S 71,0,0.645574540180707,0.009493094375506389,0.4693415398908373,0.13089878542510122,3.585530135872721
1,S 71,1,0.6140844812366535,0.005414736766155563,0.34339797932876553,0.10467256637168143,3.280687492741842
1,S 71,2,0.6123583677503036,0.0030071041883838402,0.18726048078039717,0.08486842105263158,2.2064800836139824
1,S 72,0,0.6287166401048295,0.0042580179394384335,0.524808638600328,0.1513103448275862,3.4684253690541276
1,S 72,1,0.6105282833493472,0.0020219041206899963,0.3139010388190268,0.10150276243093923,3.0925369054127936
1,S 72,2,0.6387503294372726,0.0011906672709606624,0.16129032258064516,0.08000000000000002,2.0161290322580645
2,REST,0,0.6010218394779403,0.014305574705296543,0.46434308753583015,0.14208674698795182,3.2680253252275806
2,REST,1,0.5723403643679735,0.008269098081191945,0.34600119696349263,0.11547437582128779,2.996346111443601
2,REST,2,0.6014435737856414,0.005393734116960924,0.18965571550067722,0.08986567164179106,2.1104356317132327
