subject,task,microstate,mean_corr,gev,timecov,meandurs,occurrences
1,REST,0,0.557928072728731,0.0032097221981339285,0.12340337255134398,0.08563496143958868,1.4410396230329252
1,REST,1,0.5583548670054355,0.0044577638711003455,0.1369469223246303,0.09218952618453866,1.485493287496666
1,REST,2,0.6617911804764587,0.01172452566371588,0.17688113090122395,0.09164683301343571,1.9300299321340721
1,REST,3,0.5819208899351535,0.005348417558203233,0.14299262069169902,0.09061032863849768,1.5781050884627923
1,REST,4,0.6146886962790845,0.006247646251833439,0.1532021456302048,0.09029694323144107,1.696648193699434
1,REST,5,0.6886026857624011,0.024482975259282464,0.26657380790089796,0.11796721311475411,2.259727943573482
1,S 21,0,0.6180130795508207,0.000794475453710436,0.14839845124956003,0.08431999999999999,1.7599436818021823
1,S 21,1,0.533635541756445,0.00033131672908972036,0.10109116508271736,0.0718,1.407954945441746
1,S 21,2,0.6892411591229328,0.003052822847787317,0.32749032030975006,0.1170314465408805,2.7983104540654695
1,S 21,3,0.5725240465273325,0.0004893196421001758,0.11686026047166491,0.0840506329113924,1.390355508623724
1,S 21,4,0.6309634436528654,0.0006288506691002417,0.12185850052798311,0.0795862068965517,1.5311510031678985
1,S 21,5,0.7016418712872949,0.00181851778194724,0.18430130235832454,0.08726666666666667,2.1119324181626187
1,S 22,0,0.6197404883564408,0.0032257047150878117,0.21300804803592602,0.09152303523035232,2.327370890834321
1,S 22,1,0.5625827328101796,0.0009114805296495506,0.09551681509700533,0.07534328358208957,1.2677548754951182
1,S 22,2,0.7040440996529171,0.00823415882437993,0.30052728511239496,0.10978801843317973,2.7373413729596083
1,S 22,3,0.5777179106001887,0.001416146123773094,0.11638115901808915,0.07785654008438818,1.4948154502106616
1,S 22,4,0.6196734718526455,0.0017716850318484864,0.1169614249312511,0.07791596638655462,1.5011226883972046
1,S 22,5,0.7004732526644326,0.003966005223907207,0.1576052678053334,0.08139413680781758,1.9363221232686632
1,S 51,0,0.6238195500315206,0.0010167951816937419,0.19832753644638496,0.08933333333333335,2.220084363205802
1,S 51,1,0.5545044672847417,0.0003303873376745467,0.1007918300895434,0.07895652173913041,1.2765485088433361
1,S 51,2,0.7133728238852226,0.0025399491930444586,0.2653740842152002,0.10625185185185183,2.4975949086065268
1,S 51,3,0.5784814890163794,0.0005158591411556829,0.11803448531044179,0.07686746987951808,1.5355583512173463
1,S 51,4,0.6267856669369672,0.0007798098830124494,0.15829201509657367,0.07922222222222224,1.9980759268852215
1,S 51,5,0.7017282164741792,0.0015702951964727237,0.159180048841856,0.08779591836734693,1.8130688966180715
1,S 52,0,0.6220465181181445,0.0013759673866254158,0.225848309868293,0.09472108843537415,2.3843508726399794
1,S 52,1,0.5603384432709868,0.0002607708914629392,0.06903263478881463,0.07213559322033897,0.9569843638486991
1,S 52,2,0.6979948546723307,0.003083298138322178,0.3032505028222929,0.11062721893491125,2.741192499837799
1,S 52,3,0.5749502445781864,0.0005433987987189297,0.11282683449036528,0.0756086956521739,1.4922468046454291
1,S 52,4,0.6304319779176261,0.0007099761124537427,0.12457016803996626,0.07529411764705882,1.654447544280802
1,S 52,5,0.6998248622873754,0.001689890959645345,0.16447154999026795,0.0817741935483871,2.011289171478622
1,S 71,0,0.6151395169813506,0.002855483753246727,0.1974478989619015,0.08704322766570606,2.2683889862197
1,S 71,1,0.5789158747722006,0.0011403225734807085,0.0944225086944016,0.07642328042328042,1.2355202259236986
1,S 71,2,0.7107990849361386,0.007752455515535021,0.26159035640509376,0.10234271099744247,2.5560233245299795
1,S 71,3,0.5800345903416293,0.0015065472459289421,0.12370891404963,0.07917991631799164,1.5623774285490155
1,S 71,4,0.6503376060654296,0.002529551105699538,0.13863975106555448,0.08063878326996199,1.7192688858091676
