subject,task,microstate,mean_corr,gev,timecov,meandurs,occurrences
1,REST,0,0.5509475372140737,0.002453980332744401,0.09460240321218497,0.08319218241042346,1.1371549642185115
1,REST,1,0.5936432180919301,0.003517619142119814,0.10767042508111953,0.08450000000000002,1.274206213977746
1,REST,2,0.5844201500485467,0.0032804345809866516,0.10002518779725304,0.08360371517027863,1.1964203695198021
1,REST,3,0.556290207267262,0.0018938204724247543,0.060954469352377284,0.07479999999999998,0.8148993228927445
1,REST,4,0.6572283314678614,0.00709303572717732,0.10707777102810662,0.08030000000000001,1.3334716192790363
1,REST,5,0.6807132567619368,0.012931690394004273,0.14795608433467175,0.09289302325581396,1.5927577674721825
1,REST,6,0.556268840890851,0.0024831657780280134,0.07554857540782008,0.08291056910569106,0.9112056065073415
1,REST,7,0.6809266222521314,0.01498753474799466,0.17381061739735973,0.09878736842105265,1.7594417198820618
1,REST,8,0.6466076599572212,0.007337437658837916,0.13235446638910703,0.0891072319201995,1.4853392203635933
1,S 21,0,0.5919958807070805,0.0004645322217984187,0.09824026603852017,0.08102857142857142,1.2124151309408342
1,S 21,1,0.6454413179559907,0.0011096925048136295,0.15324927255092144,0.08192592592592593,1.870583344880144
1,S 21,2,0.5906154588376359,0.0003444770161698744,0.08362200360260497,0.08940740740740738,0.935291672440072
1,S 21,3,0.5698077476055317,0.00019836303130539587,0.045725370652625746,0.06947368421052633,0.6581682139393099
1,S 21,4,0.6824396421576686,0.0017654874480333553,0.19059165858389912,0.08946341463414634,2.1303865872246086
1,S 21,5,0.7042293668187092,0.0011002574420165688,0.11445198836081474,0.08364556962025316,1.3682970763475129
1,S 21,6,0.5121475779364744,0.0001639946642245988,0.05708743245115699,0.06726530612244898,0.848690591658584
1,S 21,7,0.700332805047848,0.0016368428394692462,0.17341000415685187,0.0863103448275862,2.009145074130525
1,S 21,8,0.6474315593496435,0.0005331378788112366,0.08362200360260497,0.0754375,1.1084938340030484
1,S 22,0,0.5988232310051221,0.0018840508431821937,0.1415820403747326,0.08255197132616486,1.7150655290270231
1,S 22,1,0.654227141855599,0.0038121452118014933,0.18724335488947355,0.09147147147147147,2.047013695935479
1,S 22,2,0.5996512679317356,0.0011723443747555515,0.08497873072856475,0.0751304347826087,1.1310826427991838
1,S 22,3,0.5724294048695769,0.00046996498780293327,0.04590720204578426,0.07180769230769231,0.6393075807125821
1,S 22,4,0.699676071868484,0.005322511657653029,0.1912021441392707,0.09425454545454545,2.028572131107232
1,S 22,5,0.6819189593037558,0.0024722077676920893,0.10012540264083208,0.08023645320197044,1.2478792200447515
1,S 22,6,0.5403666434739993,0.00038172373787620875,0.04647274336718385,0.06872727272727272,0.6761907103690772
1,S 22,7,0.6986141795545048,0.0032834033308904,0.12992697140328013,0.08288627450980393,1.5675330104010425
1,S 22,8,0.6410931932047962,0.001194717927821557,0.07256141041087806,0.07197560975609756,1.0081388772775333
1,S 51,0,0.60131244056658,0.0006470453058842088,0.13247616295868248,0.0797391304347826,1.6613695463738805
1,S 51,1,0.6598084315141798,0.0009719463143555289,0.15364056631031495,0.0895578947368421,1.7155446402773766
1,S 51,2,0.6214722996530584,0.0005013292368739515,0.10567754984108639,0.077,1.3724357122219013
1,S 51,3,0.5935674250936359,0.00016085215351946636,0.03958393527882115,0.0685,0.5778676683039584
1,S 51,4,0.7030485709294829,0.001729022980248953,0.18043917942791102,0.09426415094339624,1.9141866512568622
1,S 51,5,0.6678357349483214,0.0007889985448006869,0.09325339497255128,0.08068750000000001,1.1557353366079168
1,S 51,6,0.5224568674546339,0.0001312807041909948,0.047746316093614564,0.07145945945945946,0.6681594914764518
1,S 51,7,0.6896213082880319,0.0014357497785751668,0.14829529037850334,0.08644210526315789,1.7155446402773766
1,S 51,8,0.6509838671668065,0.00059491545421186,0.09888760473851488,0.08052941176470586,1.2279687951459117
1,S 52,0,0.6093558160022244,0.0008784784418128483,0.1597422099862345,0.08169600000000003,1.9553247403328744
1,S 52,1,0.6733933042829855,0.0013881537912338441,0.17050431735702665,0.08861788617886181,1.9240395444875487
1,S 52,2,0.6144766381535071,0.0005412612266965816,0.09491928419471905,0.08199999999999999,1.1575522462770618
1,S 52,3,0.5734918521484175,0.0001546321065701594,0.03585283443874358,0.06741176470588237,0.5318483293705418
1,S 52,4,0.6892898349551898,0.0017383605915722601,0.1730697034163434,0.08643750000000001,2.0022525341008635
1,S 52,5,0.6787977142468107,0.0011050121275597395,0.11150043799274184,0.07747826086956522,1.4391190088849957
1,S 52,6,0.5407291592286818,0.00010604799147471657,0.032724314854210984,0.065375,0.5005631335252159
1,S 52,7,0.7117935473122192,0.0016315626795315996,0.14766612438993867,0.08353982300884956,1.7676135652609184
1,S 52,8,0.6621112602078414,0.00048188155027944455,0.0740207733700413,0.0716969696969697,1.0324114628957577
1,S 71,0,0.6030752436263467,0.0016488465476940564,0.11930806410582549,0.08156521739130435,1.4627321292292037
1,S 71,1,0.6510383278960921,0.003225816712259277,0.16430933604680742,0.08307395498392282,1.977868226914271
1,S 71,2,0.6186905933817871,0.001875391258107649,0.12042737216993131,0.08491479820627802,1.4182141948613585
1,S 71,3,0.5634172464818133,0.00042082153264454304,0.04093106079877894,0.06567346938775509,0.6232510811498347
1,S 71,4,0.7026494273668772,0.004562742905535462,0.15825489697278047,0.09015942028985507,1.7552785550750447
1,S 71,5,0.7067110092755128,0.0029485763634293973,0.1056982955990842,0.07876777251184833,1.3418977359450521
1,S 71,6,0.5694830502266173,0.0004977714529419053,0.05069956754006614,0.0738148148148148,0.6868481302467565
1,S 71,7,0.744149564342469,0.005198174946710151,0.15410836937166114,0.08908823529411765,1.7298397354362758
1,S 71,8,0.6810681671449663,0.0019501111675441966,0.08626303739506487,0.07577653631284917,1.138387178834902
1,S 72,0,0.6152149704980608,0.0008613881943657114,0.13670098156571703,0.08538317757009345,1.6010294469715107
1,S 72,1,0.6738893578217108,0.0020735283242939153,0.2148671295187934,0.10041958041958042,2.1396935599712714
1,S 72,2,0.6135024182313835,0.0006931253010073663,0.10869044768972948,0.07895652173913041,1.3765860665549439
1,S 72,3,0.5702225009981816,0.0001772918935498745,0.03920277711276036,0.0671794871794872,0.583552789083074
1,S 72,4,0.6980557736677212,0.001855997150680538,0.1623174527172612,0.0919322033898305,1.765621259276993
1,S 72,5,0.7073088713705847,0.0013360921533345487,0.10258558774239886,0.07534065934065932,1.3616231745271725
1,S 72,6,0.540223042765666,0.00017268315004728338,0.03914292554464927,0.07927272727272727,0.49377543691644726
1,S 72,7,0.713242179893426,0.0014712031233999204,0.12682547282738807,0.0815,1.5561407708881974
1,S 72,8,0.65435589083623,0.0005426999950460231,0.06966722528130237,0.07509677419354836,0.9276993057218099
2,REST,0,0.6015681871917622,0.004095505221330549,0.15995715995715995,0.08869868995633189,1.8033768033768034
2,REST,1,0.6284017610369707,0.005487855146828792,0.1735021735021735,0.08956097560975611,1.9372519372519372
2,REST,2,0.6029161185411296,0.002742751726805892,0.11215586215586215,0.08502686567164179,1.319063819063819
2,REST,3,0.58841639088267,0.001911022234060563,0.07618282618282618,0.07528404669260702,1.011938511938512
2,REST,4,0.6755854802413064,0.005816420097774455,0.13986013986013987,0.08947103274559193,1.563189063189063
2,REST,5,0.6798185519487077,0.0028062073822987784,0.07185157185157186,0.07732203389830507,0.9292509292509292
2,REST,6,0.5520908978570589,0.0017399599536479997,0.0827978327978328,0.0811891891891892,1.0198135198135199
2,REST,7,0.6753930412170198,0.004189446985376101,0.09966609966609967,0.08061146496815286,1.2363762363762365
2,REST,8,0.6299786354392917,0.002474629111445803,0.08402633402633403,0.07760000000000002,1.0828135828135828
2,S 21,0,0.6037933689165127,0.0008054836814276975,0.14243827160493827,0.08390909090909092,1.6975308641975309
