subject,task,microstate,mean_corr,gev,timecov,meandurs,occurrences
1,REST,0,0.7085416834594955,0.02288140273861626,0.21084917542117976,0.10862595419847329,1.9410570611507059
1,REST,1,0.6098827250364939,0.005831300486420665,0.13381439938360326,0.08875675675675676,1.5076530990235446
1,REST,2,0.6117228967868593,0.004752850194892063,0.12437582420838951,0.08835789473684211,1.4076368000711228
1,REST,3,0.6389780614062731,0.011378317635309233,0.21065655143801212,0.0994195804195804,2.1188638148439005
1,REST,4,0.5006992102426872,0.001664708928515478,0.07709404495547423,0.08193700787401575,0.9408940716264872
1,REST,5,0.5539222170130633,0.0033369448668313256,0.13151772881506615,0.08701960784313727,1.5113574063921529
1,REST,6,0.6290164411629066,0.005978495808455149,0.11169227577827498,0.08375555555555557,1.3335506526989584
1,S 21,0,0.7282622974727717,0.002303704682282394,0.20215128383067316,0.09247619047619049,2.1859819569743233
1,S 21,1,0.6222493735857622,0.0006904251288650833,0.1169326856349757,0.08120481927710843,1.439972241498959
1,S 21,2,0.6649879655924166,0.0019016800999935393,0.236294240111034,0.09798561151079137,2.411519777931992
1,S 21,3,0.6548305693761504,0.0009748084731603748,0.1410825815405968,0.08744086021505373,1.613462873004858
1,S 21,4,0.49351927568549614,0.00015642517663088062,0.06939625260235947,0.07272727272727272,0.9541984732824427
1,S 21,5,0.5905554309163568,0.0006249493195103885,0.1450381679389313,0.0836,1.7349063150589867
1,S 21,6,0.6170437061459636,0.0005420432621673817,0.08910478834142957,0.08152380952380951,1.0929909784871616
1,S 22,0,0.7200782731622604,0.005378545180943125,0.1770948042847132,0.0890062893081761,1.9896886575232757
1,S 22,1,0.6386337233368263,0.0016716015003782375,0.1057413154469917,0.0816425120772947,1.2951746921613776
1,S 22,2,0.6790309415979632,0.006299820938506361,0.266943638001802,0.10206698564593301,2.615376914606067
1,S 22,3,0.6356541515019017,0.002245200485050446,0.13579937931724897,0.08128838951310861,1.670587646411052
1,S 22,4,0.5040841851485242,0.00034468771205164756,0.05345880468515367,0.06727559055118111,0.7946240864951447
1,S 22,5,0.5941893973411075,0.0021047759688172405,0.16843527880668735,0.08711974110032362,1.9333767143858245
1,S 22,6,0.6200338045296664,0.0015179635289583565,0.09252677945740315,0.07662176165803108,1.207578336169787
1,S 51,0,0.7250873763179063,0.0022946370969195314,0.19839560276312856,0.09539285714285715,2.0797741959444402
1,S 51,1,0.6028958176478905,0.0004320413017555578,0.10391443214736686,0.08352238805970148,1.2441506350739062
1,S 51,2,0.6871281025458639,0.0016942479254412179,0.21852484587387655,0.094144,2.321176557973706
1,S 51,3,0.6411036518453506,0.0008561251031157843,0.1536804575503231,0.08276000000000001,1.8569412463789645
1,S 51,4,0.49699527915453107,0.0001083054515843646,0.04560647701106737,0.06637837837837839,0.6870682611602169
1,S 51,5,0.5933530302558991,0.0008360043688831569,0.18643690113644804,0.09653846153846153,1.931218896234123
1,S 51,6,0.6212837311962798,0.0005417415383979018,0.09344128351778949,0.0751044776119403,1.2441506350739062
1,S 52,0,0.7167188999699476,0.0022594573368695864,0.19782678171939916,0.08780141843971631,2.253116011505273
1,S 52,1,0.6330766355973945,0.00049670716838032,0.07676573985298818,0.07170149253731344,1.070629594119527
1,S 52,2,0.6844039419729538,0.002151079970271246,0.23662511984659634,0.09938255033557047,2.3809523809523814
1,S 52,3,0.6569273382256046,0.0008624622509673995,0.12489613294982423,0.08227368421052629,1.5180568871844038
1,S 52,4,0.506824910586095,0.000139626228640195,0.05094279322467242,0.07245454545454545,0.7031000319590924
1,S 52,5,0.6023306641193358,0.0012255583886014703,0.21514860977948227,0.09756521739130435,2.205177372962608
1,S 52,6,0.6219741350814096,0.0006723681004852328,0.0977948226270374,0.07650000000000001,1.278363694471077
1,S 71,0,0.7486077604297131,0.007273008075618978,0.19808619844729308,0.0987781350482315,2.005364834541281
1,S 71,1,0.6453455628843551,0.0020649601302590095,0.11000490057001366,0.07789954337899545,1.412137938149648
1,S 71,2,0.6690863573937893,0.004799996333254746,0.21178200201181296,0.09492485549132948,2.231048979907663
1,S 71,3,0.6680483141112958,0.0031931921404585325,0.14846147894044517,0.0855910780669145,1.7345438601016223
1,S 71,4,0.5188573652575487,0.0003792498912901954,0.052332929251244484,0.07057391304347826,0.7415336204895411
1,S 71,5,0.6010829241346505,0.0025046137214893532,0.18596373578189884,0.08901234567901234,2.089190374248794
1,S 71,6,0.6241319003872967,0.001493158532568521,0.09336875499729179,0.07541666666666667,1.2380387402955817
1,S 72,0,0.7142640656829098,0.002301527548761013,0.17877163051425787,0.0916875,1.9497928345113331
1,S 72,1,0.6544374021223556,0.0007731570514762147,0.10352181330733609,0.07902325581395347,1.3100170606873018
1,S 72,2,0.6858877986924627,0.0026558741736757143,0.2651718254935413,0.1024,2.589568608335364
1,S 72,3,0.664757826024033,0.0011810763559270423,0.13197660248598586,0.08578217821782176,1.538508408481599
1,S 72,4,0.505839623438882,0.0001758057464933203,0.045332683402388496,0.07085714285714285,0.6397757738240312
1,S 72,5,0.6209178677598916,0.0012729900077817912,0.1909578357299537,0.09018705035971222,2.117353156227151
1,S 72,6,0.6501795957908145,0.0006814248215933184,0.08426760906653669,0.07902857142857143,1.0662929563733854
2,REST,0,0.6988769638157004,0.004870644734532788,0.1050194509630983,0.08257585139318885,1.2717937410423195
2,REST,1,0.6089982388781618,0.0035996815463723245,0.12398217126297387,0.0851027027027027,1.4568535114107066
2,REST,2,0.6502363304023918,0.008347249234758738,0.22919061943836327,0.0995008547008547,2.3034035247980094
2,REST,3,0.6293471982251126,0.0036021896863606927,0.12615563920432174,0.0843157894736842,1.496227930638023
2,REST,4,0.5237277076683206,0.0018062509628839157,0.09753831130990818,0.07965273311897106,1.2245444379695398
2,REST,5,0.600261838838745,0.005180358258343489,0.2103538972800151,0.09506049822064057,2.212842360575182
2,REST,6,0.6336743985383736,0.003301243931163153,0.10775991054131952,0.08243373493975904,1.3072307183469045
2,S 21,0,0.7234567917286784,0.001391455298369356,0.11643567457520945,0.08037837837837837,1.4485944718502857
2,S 21,1,0.5968658858834875,0.00035548557249186804,0.0714900947459087,0.07770212765957447,0.920053245634641
2,S 21,2,0.6651804044769806,0.00152803803905361,0.18784746691723436,0.08492035398230088,2.2120429097173284
2,S 21,3,0.6925339281321661,0.0013080644579309096,0.13836034766267324,0.07519148936170211,1.840106491269282
2,S 21,4,0.5367793627001927,0.0003246487050017839,0.08949964763918253,0.07374193548387094,1.213687260198888
2,S 21,5,0.6316612308100215,0.0014787683549318132,0.2363949573251899,0.09011940298507462,2.6231305301072743
2,S 21,6,0.6749978495263903,0.001685227217789807,0.15997181113460182,0.0833877551020408,1.918408895153081
2,S 22,0,0.7390756446836123,0.004221273766222328,0.11093134312778893,0.07835944700460828,1.4156728686620912
2,S 22,1,0.6493495358439053,0.0016505141552244982,0.08828057722919548,0.07732571428571428,1.14167166827588
2,S 22,2,0.6928969552264961,0.006716774349336393,0.2335534041387229,0.09179487179487181,2.544296860729104
2,S 22,3,0.6873863046962443,0.0032399674476594528,0.1279716082565695,0.07662500000000001,1.6701025547350017
2,S 22,4,0.5765491202192307,0.0010509424528342033,0.07716395709924062,0.07582051282051282,1.0177187442916418
2,S 22,5,0.6284881929826369,0.003893849403898486,0.21058949401111662,0.09118644067796611,2.3094386889694944
2,S 22,6,0.6812513521375094,0.0043028479825702815,0.15150961613736594,0.07872542372881355,1.9245322408079122
2,S 51,0,0.7424482503903063,0.0019254081429899825,0.15367465562544788,0.09082352941176469,1.6920136953579106
2,S 51,1,0.6261577400631958,0.0004606721744334277,0.0796241738991958,0.07142857142857142,1.1147384345887412
2,S 51,2,0.6882443481090141,0.0019309615823344668,0.20885420813759056,0.08530081300813008,2.4484433474002705
2,S 51,3,0.6883687904344941,0.001224412019141136,0.14483637232263716,0.08175280898876404,1.7716378692571064
2,S 51,4,0.5560204821175965,0.0003224858075262134,0.07922605302969982,0.06745762711864407,1.174456565013138
2,S 51,5,0.6357479670979893,0.0013105149380826288,0.2010510390954694,0.08559322033898305,2.348913130026276
2,S 51,6,0.675017361712915,0.0010300248930073161,0.1327334978899594,0.08232098765432098,1.612389521458715
2,S 52,0,0.733587487790793,0.0019788939254431837,0.1353269133299544,0.09117073170731706,1.4843240894938816
