subject,task,microstate,mean_corr,gev,timecov,meandurs,occurrences
1,REST,0,0.7501413715015772,0.00250957284567064,0.10510032507566416,0.009028406355320175,11.641071628741173
1,REST,1,0.7782649260376223,0.003142585275069511,0.10666965586817621,0.009554216867469881,11.164667638157157
1,REST,2,0.769875759782947,0.0029735631731167052,0.10543661024548817,0.009510616784630943,11.086201098531555
1,REST,3,0.7468436573055129,0.002082679276914158,0.08066360273511938,0.00858711217183771,9.3935657437507
1,REST,4,0.8317234070381052,0.00648442318227688,0.11402309158166125,0.009701478302336673,11.753166685349175
1,REST,5,0.858543937328191,0.009802650630276435,0.12908866718977693,0.011083734359961503,11.646676381571574
1,REST,6,0.7375992570624423,0.002259756391071963,0.08873444681089564,0.008939582156973463,9.926017262638716
1,REST,7,0.8583103082584344,0.010839926650512506,0.14565631655643987,0.011264846120502818,12.930164779733213
1,REST,8,0.8200179029292038,0.005707177109618006,0.12462728393677838,0.010256457564575648,12.15110413630759
1,S 21,0,0.7659112060216391,0.0008153350667074918,0.11641355140186915,0.00959326113116727,12.134929906542055
1,S 21,1,0.8046727892662643,0.001336162216537255,0.13779205607476636,0.01067420814479638,12.908878504672897
1,S 21,2,0.7645792683828219,0.0006150930182715569,0.09766355140186916,0.008846560846560847,11.039719626168225
1,S 21,3,0.739276107870372,0.0003703753909429521,0.07184579439252337,0.0082,8.761682242990654
1,S 21,4,0.8476646642187712,0.0023005052363044573,0.16179906542056074,0.011812366737739874,13.697429906542055
1,S 21,5,0.8551346918582364,0.0016384716752413985,0.11296728971962616,0.010383892617449665,10.87908878504673
1,S 21,6,0.7110059231688338,0.00033256623507896537,0.07383177570093458,0.008128617363344052,9.082943925233645
1,S 21,7,0.8550104131075601,0.0019518657738222033,0.1369158878504673,0.010546681664791903,12.981892523364486
1,S 21,8,0.8047286132965844,0.0007943558297978217,0.09077102803738318,0.008804532577903684,10.309579439252337
1,S 22,0,0.7731278141911705,0.0026280444317987738,0.13011328527291452,0.010201049656842955,12.754891864057672
1,S 22,1,0.8023387536565175,0.004239305347772466,0.15507723995880535,0.01125411061285501,13.779608650875387
1,S 22,2,0.7667290733089848,0.0019913771827797626,0.1035221421215242,0.00931171838814266,11.11740473738414
1,S 22,3,0.740507833085125,0.001039650746659501,0.06951596292481978,0.008069336521219368,8.61483007209063
1,S 22,4,0.857339690502443,0.006942614867887989,0.1627188465499485,0.01179544606196342,13.795056642636458
1,S 22,5,0.8498513214004991,0.00408245398972861,0.10494335736354274,0.010039408866995074,10.453141091658084
1,S 22,6,0.7169706151883859,0.0008150165226985823,0.06558187435633368,0.007969962453066333,8.228630278063852
1,S 22,7,0.8507858389320585,0.004319273658566964,0.11759011328527291,0.010144824522434474,11.591143151390318
1,S 22,8,0.800373510002447,0.0021003941095364548,0.09093717816683831,0.008816774837743385,10.314109165808445
1,S 51,0,0.7729476603589571,0.0009367111063770006,0.1256791017747193,0.010649616368286447,11.801279729566582
1,S 51,1,0.7951902959214014,0.0012852650285716505,0.1460823373173971,0.011482799525504154,12.721839913074973
1,S 51,2,0.7622490144028283,0.0007091204626798208,0.10696607509356514,0.009899441340782125,10.805263793311603
1,S 51,3,0.7281229619416812,0.00035717386802478727,0.07104913678618859,0.008513562386980108,8.345406253772786
