subject,task,microstate,mean_corr,gev,timecov,meandurs,occurrences
1,REST,0,0.8482649042727913,0.020174870629412964,0.25123728966075765,0.014532205595315553,17.288310987132185
1,REST,1,0.736750672050386,0.005642924515007591,0.2017906955817511,0.012359627971064416,16.326599478088724
1,REST,2,0.7030905665190673,0.0039143562719585745,0.15679834428147216,0.011094309590131319,14.133222352200125
1,REST,3,0.749511136559895,0.007954275076624677,0.23459011967965446,0.013622468974526455,17.22082246018177
1,REST,4,0.7414139236830657,0.005133591784175335,0.15558355079636463,0.01112344189786892,13.986997210474218
1,S 21,0,0.8465310923004808,0.0036653762098617856,0.240931271679699,0.013809604043807922,17.446645893350578
1,S 21,1,0.7669520970806999,0.0026763839028706056,0.27585395966841086,0.014708463949843261,18.75477688282674
1,S 21,2,0.6830101594311274,0.0006188345111822315,0.1335763419366218,0.009910577971646675,13.478158621906049
1,S 21,3,0.7405218276685044,0.0014014558655235918,0.2022458698336175,0.012441229656419531,16.25609971191722
1,S 21,4,0.7388588907618654,0.0010155553732441648,0.1473925568816509,0.010725133689839572,13.742724440002352
1,S 22,0,0.8454885380058601,0.00885233192519192,0.21496666458969407,0.01343719571567673,15.997881487943173
1,S 22,1,0.7764248583128169,0.00870818348219591,0.30664423536253554,0.01617972602739726,18.952375018173512
1,S 22,2,0.6794127703534517,0.0015584898273387064,0.12675763806675389,0.009664291369754554,13.116081998878435
1,S 22,3,0.7346053866648407,0.003977316916263244,0.20738571458242466,0.012330966347638162,16.818285666812056
1,S 22,4,0.7424742818441935,0.00297961004911419,0.1442457473985918,0.010725868725868727,13.44839761563545
1,S 51,0,0.8425600534465236,0.003402474705397745,0.22377069133398247,0.014490640394088672,15.442429406037002
1,S 51,1,0.7654485257757386,0.0025424337315867605,0.2792112950340798,0.016084136722173535,17.35942064264849
1,S 51,2,0.6730866267312483,0.0005773663848702706,0.13138997078870496,0.010148061104582846,12.947297955209347
1,S 51,3,0.7386719045102315,0.0015367390340471365,0.22024099318403115,0.014361111111111114,15.335929892891919
1,S 51,4,0.7293557862760005,0.0009291650200766619,0.14538704965920154,0.011242352941176472,12.932083739045764
1,S 52,0,0.8398442458020955,0.0035454145687546855,0.2256213113866479,0.014595446584938703,15.458335589365964
1,S 52,1,0.7662475333509493,0.0031998745733621487,0.29877091342249174,0.016265291083271925,18.36861768368618
1,S 52,2,0.6738099301575717,0.000560689844265398,0.11635713898965834,0.009757094211123724,11.925388488819102
1,S 52,3,0.7330876392318811,0.0017612839372317284,0.22415940224159403,0.013674649050371596,16.39233309870594
1,S 52,4,0.7311088161423975,0.0010427525311860835,0.13509123395960798,0.011213483146067417,12.047214250906926
1,S 71,0,0.8508251456540643,0.01109413762487354,0.2357321678618407,0.015299139414802066,15.408197903848603
1,S 71,1,0.7700645692737056,0.0074671221799607656,0.26893537573725973,0.015884711779448623,16.9304536003734
1,S 71,2,0.6901406039341768,0.0019215027458937112,0.1288454194424407,0.010649715037264359,12.098485169941018
1,S 71,3,0.7446221561120123,0.005166693400714699,0.22506046590571563,0.013985497692814767,16.09241736326219
1,S 71,4,0.7382908159577741,0.002851822741131743,0.14142657105274326,0.011217501051745899,12.60767174438834
1,S 72,0,0.8437461684574683,0.003772214480252785,0.2132405976300876,0.013947767481044652,15.288511076764554
1,S 72,1,0.7759895379017345,0.0039013069721517825,0.3138073158165894,0.017109550561797755,18.341061308603813
1,S 72,2,0.6840211614390729,0.0007320774900691346,0.1267387944358578,0.010501600853788689,12.068521380731582
1,S 72,3,0.7448382830798079,0.0020021930932001214,0.21349819680577023,0.01334621578099839,15.996908809891806
1,S 72,4,0.7439269674203564,0.0011873571118455792,0.132715095311695,0.010688796680497928,12.416280267903142
2,REST,0,0.8381658695650078,0.005990831373610972,0.16815849146676215,0.012480070859167407,13.474161594462347
2,REST,1,0.7679569263338016,0.00727594810908507,0.2826828977204917,0.01659845830413455,17.03067191788996
2,REST,2,0.7108508215968565,0.0028649761296297128,0.16653538608425827,0.011546545304095988,14.42296216732307
2,REST,3,0.7426678200163593,0.004538599014925767,0.2203126864781,0.013874483276963548,15.878983172216255
2,REST,4,0.7514399794631245,0.003609972915320076,0.16231053825038788,0.011739318083728962,13.82623224728488
2,S 21,0,0.8483635140534033,0.002560259017790375,0.15989159891598917,0.013652892561983475,11.711188540456833
2,S 21,1,0.768330391392465,0.002833266750820177,0.2582913924377339,0.01729157667386609,14.937411278874693
2,S 21,2,0.6996658733836716,0.0008272336896183069,0.146857659052781,0.011978947368421054,12.25964640598787
2,S 21,3,0.7599297449906199,0.0025795997456813336,0.24899987095109047,0.017170189098998888,14.501871209188282
2,S 21,4,0.7764432697848811,0.0020858269907477363,0.18595947864240547,0.014428035043804759,12.888759839979352
2,S 22,0,0.8504746533528426,0.008146546386144024,0.17370038523135523,0.014243123336291038,12.195385880621565
2,S 22,1,0.7828218961739116,0.009814089948836377,0.27585162100160154,0.01893204604530264,14.570618534389473
2,S 22,2,0.7155206058961434,0.00274467083618467,0.1401116738085963,0.013052419354838711,10.73453664026317
2,S 22,3,0.7601797482815313,0.006458982499274862,0.22999177595983206,0.01645046439628483,13.980868285504048
2,S 22,4,0.7806629332089511,0.00609852538996983,0.1803445439986149,0.014670774647887325,12.29277582997879
2,S 51,0,0.8528463424939318,0.003084689801578071,0.18358489343784415,0.015074468085106386,12.17853209820561
2,S 51,1,0.7793628160546809,0.0030268506102149218,0.2615145429811492,0.01826696832579186,14.316253157997021
2,S 51,2,0.7068418688522422,0.0008715185682410648,0.13804495692168167,0.01231791907514451,11.206840707391333
2,S 51,3,0.7594175120375862,0.0023944483574075024,0.24195115631275507,0.01755581668625147,13.781822893049167
2,S 51,4,0.7731280474801608,0.0018159696362391906,0.17490445034656993,0.013989637305699482,12.502429228477034
2,S 52,0,0.8526438452731125,0.00313273031578978,0.16727885831275968,0.014119440914866584,11.847413741193472
2,S 52,1,0.7798185257392797,0.003929819095920675,0.29620039742277354,0.018614947965941344,15.9119648341061
2,S 52,2,0.7077494991160188,0.0009108904324915403,0.13693021015234538,0.012015852047556145,11.39579695309207
2,S 52,3,0.7572256449444692,0.0022456234824526668,0.22924068164027217,0.0160463645943098,14.286144396941049
2,S 52,4,0.7688753323798262,0.0019366981975903615,0.17034985247184922,0.013552095808383234,12.570000602155718
2,S 71,0,0.8529462493602259,0.007193489649528523,0.1690748688602766,0.014523297491039429,11.641630901287554
2,S 71,1,0.7789388503249918,0.008224019871266135,0.2721030042918455,0.01899625468164794,14.32403433476395
2,S 71,2,0.7028977407848515,0.0023687222950661,0.13466857415355268,0.012251626898047726,10.991893180734383
2,S 71,3,0.7590886062540753,0.006198153365242771,0.23254649499284694,0.0167146529562982,13.912732474964235
2,S 71,4,0.7768745954273487,0.005761660026475445,0.1916070577014783,0.01484025854108957,12.911301859799714
2,S 72,0,0.8522520661418492,0.0029359235228210165,0.1756007393715342,0.014596670934699107,12.030191004313
2,S 72,1,0.7892842642629736,0.0038272882520138125,0.2822550831792976,0.01951437699680511,14.463955637707947
2,S 72,2,0.7061261714758613,0.0009023109013391033,0.13955637707948243,0.012600834492350487,11.075169439309919
2,S 72,3,0.759157179402819,0.0023070278244934185,0.22902033271719038,0.01691467576791809,13.539741219963032
2,S 72,4,0.7747755189122061,0.0020917845324284834,0.17356746765249537,0.01398014888337469,12.415280345040049
3,REST,0,0.8656471770887193,0.01407896237587631,0.21943606723327078,0.014639465353499826,14.989349811249129
3,REST,1,0.7766094178771129,0.00871273995546605,0.23105637218719025,0.014617745163442294,15.806567264904992
3,REST,2,0.7202643281019656,0.0024854313078231556,0.14385136132610668,0.011269723254853368,12.764409389037686
3,REST,3,0.7578338113442947,0.004329246178176661,0.19298985595883333,0.013329934450109252,14.477929856380623
3,REST,4,0.7942379056124341,0.007563401372985252,0.212666343294599,0.014098566934638238,15.084252483286585
3,S 21,0,0.8594609381520818,0.0018086030868418833,0.16536364233624598,0.01364227642276423,12.121411208199198
3,S 21,1,0.7645841692054219,0.0012907009630994943,0.20084094343341435,0.014679471788715488,13.681755469417253
3,S 21,2,0.7362542390124421,0.0010756451118245842,0.1888837789895539,0.013466042154566744,14.026673674528611
3,S 21,3,0.7817270289790529,0.0019288155728930797,0.24039156428618355,0.016726857142857147,14.371591879639972
3,S 21,4,0.7771991287603237,0.0013794475200185332,0.2045200709546022,0.014479069767441862,14.125221733131857
3,S 22,0,0.8537556366617566,0.004562265393935068,0.15124240638777708,0.01275749785775493,11.855177878461571
3,S 22,1,0.7540939024915299,0.0034174118566935212,0.19313679676547674,0.01450190694126621,13.318027590970967
3,S 22,2,0.7373250110175895,0.0034480821541978354,0.20085739247038745,0.013997876106194691,14.349133464718909
3,S 22,3,0.7806410525346229,0.0053950446751920966,0.24303622584774173,0.016269296157769467,14.938336821146306
3,S 22,4,0.7795701512575167,0.004601925401936902,0.211727178528617,0.014919112383679312,14.191673947052967
3,S 51,0,0.8527363148790849,0.0015165667479663772,0.1510204081632653,0.013602194787379973,11.102650015229973
3,S 51,1,0.7546055260897786,0.0011646989063469654,0.1879987816021931,0.0153151364764268,12.275357904355772
3,S 51,2,0.7256028289760081,0.0010249990232219918,0.20079195857447457,0.014730726256983242,13.630825464514164
3,S 51,3,0.7824203872410452,0.0020375521748622937,0.26189460858970454,0.018959206174200667,13.813585135546756
3,S 51,4,0.7763938700443223,0.0013314917480262587,0.19829424307036247,0.015174825174825176,13.067316478830339
3,S 52,0,0.8558459365359374,0.0015116511122319433,0.1473985134362493,0.013427083333333334,10.977701543739279
3,S 52,1,0.7598115670070614,0.001361589450394468,0.20405946255002858,0.01579203539823009,12.92166952544311
3,S 52,2,0.7341431409584744,0.0010247685350944563,0.19433962264150945,0.014326659641728134,13.564894225271583
3,S 52,3,0.7818728626157058,0.002002634636564168,0.2638650657518582,0.018044965786901276,14.622641509433963
3,S 52,4,0.7717634586283986,0.0012068330010391358,0.1903373356203545,0.014196162046908318,13.407661520869068
3,S 71,0,0.8509318268205198,0.0042294853656548856,0.14993666186170446,0.01287388654477262,11.646573188310837
3,S 71,1,0.7563644213751429,0.003576752649115416,0.2054994976630411,0.014684354272337106,13.994452452714803
3,S 71,2,0.7337265195159517,0.0032139056288170045,0.19621718429214172,0.014374400000000002,13.650460839557944
